LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-131.6886955,55.3609707,,PO BOX 29711,,CHARLOTTE,,NC,28229,,c1eab9c7de84a7e6
-131.6936961,55.3609752,3940,PO BOX 6173,,KETCHIKAN,,AK,99901,,2e6c1d93886d6d9d
-131.6900682,55.3608903,3812/3814,PO BOX 7532,,KETCHIKAN,,AK,99901,,1b1241335afc315e
-131.6894844,55.3607753,808,PO BOX 5875,,KETCHIKAN,,AK,99901,,e7c79972310e70ab
-131.6925037,55.3601447,3840/3842,ALASKA AVE,,KETCHIKAN,,AK,99901,,b6ca1d3fd3762af2
-131.6916554,55.3608478,,BARANOF AVE,,KETCHIKAN,,AK,99901,,7210992879b00a7a
-131.6920661,55.3609084,3820,BARANOF AVE,,KETCHIKAN,,AK,99901,,81c8062f2a8faa02
-131.6931186,55.3609111,433,PO BOX 8887,,KETCHIKAN,,AK,99901,,a09b8b1bd981fec4
-131.6913437,55.3607351,3847,DENALI AVE,,KETCHIKAN,,AK,99901,,8119f5b239b9731b
-131.6808126,55.3605106,1167,JACKSON ST UNIT UPPR,,KETCHIKAN,,AK,99901,,2722c542bc3af40f
-131.6925096,55.3606829,428,TOWER RD,,KETCHIKAN,,AK,99901,,78726fbda3e298ef
-131.694373,55.3607587,3937,ALASKA AVE,,KETCHIKAN,,AK,99901,,93446ce6ab1b1254
-131.6933104,55.3606433,415,TOWER RD,,KETCHIKAN,,AK,99901,,eb4f28d9cb0b26a9
-131.6891209,55.3607184,3752/3754,283RD PL NE,,DUVALL,,WA,98019,,30271072a02c6fd4
-131.6979407,55.3607944,4196,VALLENAR LN,,KETCHIKAN,,AK,99901,,32ea9ed09208e5cb
-131.6917662,55.3606724,3820,BARANOF AVE,,KETCHIKAN,,AK,99901,,7a3584b75f87ecd6
-131.6866609,55.3610947,832,PO BOX 839,,WARD COVE,,AK,99928,,e178e605e02dafd8
-131.697447,55.3607346,4182,PO BOX 5881,,KETCHIKAN,,AK,99901,,e06317ebde6ccfc7
-131.691021,55.3606396,3833-39,KNUDSON COVE RD,,KETCHIKAN,,AK,99901,,5576b4532fd59241
-131.6801287,55.3604451,1162,JACKSON ST,,KETCHIKAN,,AK,99901,,533bccc6ed3f0c34
-131.6939879,55.3605721,3929/3933,ALASKA AVE,,KETCHIKAN,,AK,99901,,f40dc345fc01b670
-131.6824657,55.3603613,3220,TIMBERLINE CT APT 100,,KETCHIKAN,,AK,99901,,b5c1a1a1252232cf
-131.6969763,55.3606774,4170,PO BOX 8001,,KETCHIKAN,,AK,99901,,f7c1cc43d32ea716
-131.6815124,55.3603614,3208,MONROE ST,,KETCHIKAN,,AK,99901,,03906e6344709f83
-131.6812798,55.360371,3204,PO BOX 9096,,KETCHIKAN,,AK,99901,,8b60849b302143d8
-131.6915199,55.3604928,3816,BARANOF AVE,,KETCHIKAN,,AK,99901,,77cc559d40479f8e
-131.6813952,55.3603601,3206,FIRST ST,,KETCHIKAN,,AK,99901,,0860cd97e85428f5
-131.6816278,55.3603614,3210,S 226TH  APT D101,,DES MOINES,,WA,98198,,1a205dfacb359c54
-131.6922316,55.3604652,3839,PO BOX 1636,,WARD COVE,,AK,99928,,78ce9f3ac2ae743f
-131.6879186,55.3605461,815,DENALI AVE,,KETCHIKAN,,AK,99901,,a739260c56b223b4
-131.6836489,55.3603863,,OHANA CT,,KETCHIKAN,,AK,99901,,00631bbcae06126c
-131.690343,55.3605,3813,GALLUP ST,,MOUNT CLEMENS,,MI,48043,,6aedd5a9108d6816
-131.6808106,55.3602815,1147,JACKSON ST,,KETCHIKAN,,AK,99901,,369ad03cffdbd880
-131.6900177,55.3604317,731,HILL RD,,KETCHIKAN,,AK,99901,,893e67fdb6ece502
-131.680127,55.3602611,1146/1148,PO BOX 8643,,KETCHIKAN,,AK,99901,,ee009a1d6da03beb
-131.6937202,55.3603554,3923/3925,PO BOX 21935,,JUNEAU,,AK,99802,,d896b328d37945f8
-131.689434,55.3603658,730,HILL RD,,KETCHIKAN,,AK,99901,,49f8f28b6645400c
-131.6961472,55.3604774,4154,PO BOX 5861,,KETCHIKAN,,AK,99901,,cac86894098cf8fd
-131.6944074,55.3604334,3950,HILLSIDE RD,,KETCHIKAN,,AK,99901,,2370f6fdd0210ae9
-131.6808097,55.3601315,1145,JACKSON ST,,KETCHIKAN,,AK,99901,,20a75d893691b39b
-131.6912347,55.3603262,3814,PO BOX 9433,,KETCHIKAN,,AK,99901,,c03b058c4b0df456
-131.6920501,55.3603046,3829,BARANOF AVE,,KETCHIKAN,,AK,99901,,09d8f94a54aec05b
-131.6927409,55.36035,410,PO BOX 5891,,KETCHIKAN,,AK,99901,,9a3ceec5e11e2104
-131.6834797,55.3601102,3304,OHANA CT,,KETCHIKAN,,AK,99901,,c81f974bf1955ea3
-131.6837605,55.3601247,3310,OHANA CT,,KETCHIKAN,,AK,99901,,bde4702a9dadde56
-131.6889519,55.3602469,3727/3729,PO BOX 8994,,KETCHIKAN,,AK,99901,,bab819b7f8587753
-131.6801267,55.3600804,1138/1140,JACKSON ST UNIT 1140,,KETCHIKAN,,AK,99901,,1313a1098148ddc1
-131.6884032,55.3601799,723,CHATHAM AVE,,KETCHIKAN,,AK,99901,,5ffd514275b0795f
-131.7351559,55.388367,5625,PO BOX 7136,,KETCHIKAN,,AK,99901,,90ea7a0b4c8e0270
-131.8408045,55.3893073,,TONGASS AVE SUITE 111-115,,KETCHIKAN,,AK,99901,,e1c057a43ddae0f9
-131.7340968,55.3811286,5351,SHORELINE DR,,KETCHIKAN,,AK,99901,,816b4d24e4975058
-131.7338407,55.3808685,5337/5339,SHORELINE DR,,KETCHIKAN,,AK,99901,,62f87f56407f9a4e
-131.731682,55.3806709,5308,N TONGASS HWY,,KETCHIKAN,,AK,99901,,ae190249d99ea407
-131.7329356,55.3805915,5314,SHORELINE DR,,KETCHIKAN,,AK,99901,,2948a2e09548bb05
-131.73671,55.386477,5549,PO BOX 1568,,WARD COVE,,AK,99928,,aa26772c10eb457c
-131.7356103,55.3864224,5544A/B,PO BOX 7415,,KETCHIKAN,,AK,99901,,3fc35410094b60c1
-131.7367298,55.3862913,5542,PO BOX 8773,,KETCHIKAN,,AK,99901,,7db1d8d7c37f05ce
-131.7355953,55.3861775,5534,PO BOX 7415,,KETCHIKAN,,AK,99901,,b535f1b4fdba5259
-131.7355679,55.3859429,5526,PO BOX 5082,,KETCHIKAN,,AK,99901,,751b2e16205ac552
-131.7355254,55.3856993,5518,N TONGASS,,KETCHIKAN,,AK,99901,,33af98c6f847c206
-131.7354644,55.3854225,5508,PO BOX 7343,,KETCHIKAN,,AK,99901,,b957accc3ff13422
-131.7353706,55.3850953,79,PO BOX 112506,,JUNEAU,,AK,99811,,09458f2fe3f44ece
-131.7362202,55.3850558,5497,OLDEN ST,,SYLMAR,,CA,91342,,e483f214133bc233
-131.7326323,55.3846645,45,PO BOX 803,,WARD COVE,,AK,99928,,16c979b572bdb246
-131.7279828,55.3773981,5166,SHORELINE DR,,KETCHIKAN,,AK,99901,,6ed0d9c53b64bee0
-131.7250615,55.3769393,5100 BLK,PO BOX 557,,WARD COVE,,AK,99928,,d92940a17b6fad15
-131.728723,55.3768781,5161,SHORELINE DR,,KETCHIKAN,,AK,99901,,160af01ec72c524f
-131.7249843,55.3762037,,,,,,,,,006b32fda3aee545
-131.7279758,55.3762773,5137,SHORELINE DR,,KETCHIKAN,,AK,99901,,5d95eb0772a9f7de
-131.7189832,55.3759518,,REX ALLEN DR,,KETCHIKAN,,AK,99901,,29b928bfc05f60f7
-131.7246235,55.3759307,5102,BROADWAY PLAZA  SUITE 500,,TACOMA,,WA,98402,,e24b92d98f7b890e
-131.6687233,55.3494197,134,WHITECLIFF AVE,,KETCHIKAN,,AK,99901,,10e57b90b93b4c71
-131.6657801,55.34827,1752,S TONGASS HWY,,KETCHIKAN,,AK,99901,,7ef58bb37ef1ddfe
-131.6617324,55.3475769,1508,TONGASS AVE SUITE 111-209,,KETCHIKAN,,AK,99901,,abedc32d4dec2d17
-131.6610607,55.3471139,1442/1446,WATER ST,,KETCHIKAN,,AK,99901,,6c10c192bc6caf3f
-131.6579657,55.3470396,1252,MILLAR ST,,KETCHIKAN,,AK,99901,,6528a05e4e3caab5
-131.6605956,55.3467352,1418,WATER ST,,KETCHIKAN,,AK,99901,,56ac0bbae79da6d2
-131.6599383,55.346533,210,PO BOX 8946,,KETCHIKAN,,AK,99901,,23e7a41140c27632
-131.7789182,55.4253932,649,D 2 LOOP RD,,KETCHIKAN,,AK,99901,,8b61bb0d97dec34f
-131.7191487,55.4082648,53,BOLLES LN,,KETCHIKAN,,AK,99901,,f95ef1fb0e8e45c8
-131.7309311,55.4081208,7559,PO BOX 772,,WARD COVE,,AK,99928,,b9942d89a169d6d0
-131.7415785,55.4071072,8026,PO BOX 741,,WARD COVE,,AK,99928,,6cc0ec6a64c77174
-131.7513509,55.407558,,PO BOX 1096,,WARD COVE,,AK,99928,,69d600eff35e7699
-131.7393348,55.4071158,7937,WILLIAMS RD,,KETCHIKAN,,AK,99901,,a0c1c295cc984038
-131.7368577,55.4070755,7826,ELIZA AVE  TRLR 5,,BELLINGHAM,,WA,98226,,1706e38d5adf1997
-131.769008,55.3868994,,PO BOX 8080,,KETCHIKAN,,AK,99901,,3d7a28ebfa22c844
-131.7684942,55.3864274,,PO BOX 8080,,KETCHIKAN,,AK,99901,,c79184d88a7faf1a
-131.838694,55.3872943,,PO BOX 1258,,WARD COVE,,AK,99928,,2ba490807d83d095
-131.838187,55.3867968,,PO BOX 1277,,WARD COVE,,AK,99928,,117d70b1d5a4ca47
-131.7678516,55.3859612,,PO BOX 8080,,KETCHIKAN,,AK,99901,,9a86b80b2ba44312
-131.7669405,55.3856709,,GILSON RD,,ADDY,,WA,99101,,eeaf34cce94b077b
-131.8376577,55.3863303,,PO BOX 1117,,WARD COVE,,AK,99928,,82acb4c59903eb5a
-131.7661507,55.3853646,,MAIN ST,,KETCHIKAN,,AK,99901,,48d8318568ed0df5
-131.7654182,55.385012,,MAIN ST,,KETCHIKAN,,AK,99901,,99198b5699e32e43
-131.7481178,55.4117624,,FIRST AVE SUITE 210,,KETCHIKAN,,AK,99901,,878a72c680e2395c
-131.7269886,55.4115874,,PO BOX 8888,,KETCHIKAN,,AK,99901,,e4be310f89e5f8e5
-131.7630418,55.4122311,359,PO BOX 5074,,KETCHIKAN,,AK,99901,,02719f2c1efd94ed
-131.7456804,55.4117708,,CORDOVA ST SUITE 100,,ANCHORAGE,,AK,99503,,3af343851ff5f6cb
-131.7271863,55.4115093,7321,PO BOX 8888,,KETCHIKAN,,AK,99901,,e397f4b11a8c6487
-131.7348075,55.3845792,35,S TONGASS HWY,,KETCHIKAN,,AK,99901,,4d2d3416b03867a1
-131.7352848,55.384657,5480,PO BOX 112506,,JUNEAU,,AK,99811,,759e04fe29aa7ac3
-131.7350004,55.3842967,17,PO BOX 112506,,JUNEAU,,AK,99811,,02e0b1625643ae96
-131.7337306,55.3843304,51,PO BOX 6161,,KETCHIKAN,,AK,99901,,c1c24dd81cab51cf
-131.7359562,55.3843301,5459,OLDEN ST,,SYLMAR,,CA,91342,,069c687e4aab79a2
-131.7352083,55.3841142,5400 BLK,PO BOX 112506,,JUNEAU,,AK,99811,,6620d3cb32ef6262
-131.7357723,55.3837419,5459,PO BOX 5057,,KETCHIKAN,,AK,99901,,6c407b95ad0267d2
-131.734557,55.3834739,5400 BLK/RIDGE RD,DENSLEY DR,,KETCHIKAN,,AK,99901,,abfdd517fb826569
-131.7335459,55.3833601,5428,DENSLEY DR,,KETCHIKAN,,AK,99901,,ffa984e13f65c183
-131.734451,55.3832447,5400 BLK,DENSLEY DR,,KETCHIKAN,,AK,99901,,72303d7b01698f24
-131.7344121,55.3830466,5419/5421,DENSLEY DR,,KETCHIKAN,,AK,99901,,2f88098da3953466
-131.7357063,55.3831065,5429,PO BOX 5057,,KETCHIKAN,,AK,99901,,1c0cd9ca7061633c
-131.7343566,55.3828094,5411/5411B,PO BOX 7764,,KETCHIKAN,,AK,99901,,490e55b3eba875e5
-131.7334765,55.3828415,5400 BLK,PO BOX 8946,,KETCHIKAN,,AK,99901,,1ee686d064b1f66c
-131.7342618,55.3825239,5401,CHURCHILL DR,,ANCHORAGE,,AK,99517,,3f08d0e41509ab11
-131.7270634,55.3762645,5124,SHORELINE DR,,KETCHIKAN,,AK,99901,,a7f04bd5e59d138b
-131.7334787,55.3824582,5392,PO BOX 8946,,KETCHIKAN,,AK,99901,,a321c03458b86e8e
-131.7337933,55.3821999,5400 BLK,PO BOX 8946,,KETCHIKAN,,AK,99901,,c63a49fc15174e4a
-131.7337858,55.3819962,5372,N TONGASS HWY,,KETCHIKAN,,AK,99901,,1224ff82a102f389
-131.7345942,55.3816272,5373,W 7TH AVE SUITE 1050A,,ANCHORAGE,,AK,99501,,b85a41d16081b616
-131.734333,55.3813747,5300 BLK,W 7TH AVE SUITE 1050A,,ANCHORAGE,,AK,99501,,5b17f35f4b64dd32
-131.7323682,55.3810372,5324/5324A,W BERRY AVE,,LITTLETON,,CO,80127,,3764e467735cee49
-131.7322151,55.3802144,5306,SHORELINE DR,,KETCHIKAN,,AK,99901,,77e2ba8331f038a6
-131.7306766,55.3801286,5276,PO BOX 6534,,KETCHIKAN,,AK,99901,,1c0ad8e2f0e61ad1
-131.7330579,55.380102,5311,SHORELINE DR APT B,,KETCHIKAN,,AK,99901,,3b85bc3c6d7aa0bb
-131.732706,55.3798361,5303,PO BOX 8055,,KETCHIKAN,,AK,99901,,6b640a6da063c5e8
-131.7303711,55.3799264,5200 BLK,SHORELINE DR,,KETCHIKAN,,AK,99901,,b85ef2765e210829
-131.7258936,55.3795056,155,PO BOX 557,,WARD COVE,,AK,99928,,83a7f061f08ca42e
-131.7301361,55.3797208,5200 BLK,SHORELINE DR,,KETCHIKAN,,AK,99901,,33c3605bfeb9565c
-131.7307158,55.379428,5260,SHORELINE DR,,KETCHIKAN,,AK,99901,,febd7c73f92a80f0
-131.7312167,55.3792993,5263,PO BOX 9537,,KETCHIKAN,,AK,99901,,9e5cb4df15864c96
-131.72517,55.3791536,153/151,PO BOX 557,,WARD COVE,,AK,99928,,dd5d80a33b5073a1
-131.7302838,55.3791246,5244A/5244,SHORELINE DR,,KETCHIKAN,,AK,99901,,a96c2073eda470cf
-131.7268733,55.3789723,5196,PO BOX 8158,,KETCHIKAN,,AK,99901,,d7f8f15e8106bab4
-131.7308147,55.3789653,5247,SHORELINE DR,,KETCHIKAN,,AK,99901,,00c9d5ecf4735970
-131.7299652,55.3789215,5200 BLK,SHORELINE DR,,KETCHIKAN,,AK,99901,,d12b66126e5b98e3
-131.728027,55.3787664,5200,PO BOX 25119,,SCOTTSDALE,,AZ,85255,,d62f01a784baa360
-131.7263573,55.3787739,97,PO BOX 557,,WARD COVE,,AK,99928,,07853cbcf9ea60ca
-131.7284545,55.3790516,5200 BLK,PO BOX 557,,WARD COVE,,AK,99928,,759cd31a0810549b
-131.7295227,55.3786588,5224,SHORELINE DR,,KETCHIKAN,,AK,99901,,2d9b393f2fb61dc5
-131.7266939,55.3786069,14,BORCH ST,,KETCHIKAN,,AK,99901,,af9e7b411e8b2b2b
-131.7238581,55.3786989,146,PO BOX 5811,,KETCHIKAN,,AK,99901,,4146214d1faa3f92
-131.7275971,55.3784602,5191/5193,BORCH ST,,KETCHIKAN,,AK,99901,,98d03d739d7049e2
-131.7303449,55.3784973,5227,SHORELINE DR,,KETCHIKAN,,AK,99901,,87946c0a5e19a545
-131.7258456,55.3782541,102/104,PO BOX 557,,WARD COVE,,AK,99928,,f83145399961e8c4
-131.729134,55.3784003,5210,SHORELINE DR,,KETCHIKAN,,AK,99901,,e9f502e274720ae9
-131.7271562,55.378043,5200 BLK (BEHIND),PO BOX 557,,WARD COVE,,AK,99928,,1a84650d97e26dfc
-131.7251865,55.3783903,116,PO BOX 557,,WARD COVE,,AK,99928,,1fa1eb81140a474b
-131.7246914,55.3787238,152,PO BOX 557,,WARD COVE,,AK,99928,,36bbb22ae4551e05
-131.723084,55.3783419,144,PO BOX 5811,,KETCHIKAN,,AK,99901,,9992ba22e703546a
-131.7243667,55.3782462,,PO BOX 557,,WARD COVE,,AK,99928,,2e5b05c39e2722da
-131.7288993,55.3782021,5202,SHORELINE DR,,KETCHIKAN,,AK,99901,,78986350a062dd26
-131.729987,55.3781879,5213,PO BOX 5991,,KETCHIKAN,,AK,99901,,4bf622a5035d18dc
-131.7287068,55.3780332,5192/5194,SUNSET DR DR UNIT 2,,JUNEAU,,AK,99801,,5c0254d0a82fd568
-131.7293921,55.3777324,5200 BLK,SHORELINE DR,,KETCHIKAN,,AK,99901,,913a438c06ec2ed5
-131.725097,55.3775524,5150,GLACIER HWY,,JUNEAU,,AK,99801,,74af88a2f8a58fd7
-131.7284292,55.3777163,5184,SHORELINE DR,,KETCHIKAN,,AK,99901,,e1adb0b40926c453
-131.7228913,55.3772094,138,PO BOX 5236,,KETCHIKAN,,AK,99901,,2308c4372ae5b59f
-131.7282894,55.3774901,5178,N SHORELINE DR,,KETCHIKAN,,AK,99901,,c8f60089986a6a97
-131.7266929,55.3772819,5100 BLK,W 7TH AVE SUITE 1050A,,ANCHORAGE,,AK,99501,,88f94768250295fd
-131.726883,55.3760381,5115,PO BOX 6324,,KETCHIKAN,,AK,99901,,d8d7b51dd0d9d8b7
-131.7262373,55.3759397,5105A/B,FALLA CT,,KETCHIKAN,,AK,99901,,11821ce10b6e8549
-131.718548,55.3753435,4973,REX ALLEN DR,,KETCHIKAN,,AK,99901,,fcda58e113218493
-131.7238658,55.3751672,5052,S TONGASS HWY,,KETCHIKAN,,AK,99901,,1033cfe3589c700b
-131.7237126,55.3750617,5048,TONGASS AVE SUITE 111-265,,KETCHIKAN,,AK,99901,,682eceb3ced16d1e
-131.7255186,55.3750318,5067,N TONGASS HWY,,KETCHIKAN,,AK,99901,,7ef545d7faa31d36
-131.7190112,55.3747687,,S PT HIGGINS RD,,KETCHIKAN,,AK,99901,,364380db834fd6a3
-131.7235593,55.3749563,5042,N TONGASS HWY,,KETCHIKAN,,AK,99901,,9135927a66347e14
-131.7180173,55.3749437,4975/4977,REX ALLEN DR,,KETCHIKAN,,AK,99901,,71e1a6bcb6a159c4
-131.723406,55.3748508,5038,N TONGASS HWY,,KETCHIKAN,,AK,99901,,c91d1556bef075fb
-131.7232527,55.3747454,5032,PO BOX 6420,,KETCHIKAN,,AK,99901,,64f6911230a0394a
-131.7175398,55.3743449,4987,SEA LEVEL DR SUITE 300,,KETCHIKAN,,AK,99901,,1cb2c243551ca33a
-131.725006,55.3746599,5057,N TONGASS HWY,,KETCHIKAN,,AK,99901,,66dad89c2a95c013
-131.5061424,55.4614907,,REMINGTON DR,,KELSO,,WA,98626,,0f15b2b735ff125c
-131.7182395,55.3741702,4982,WATER ST,,KETCHIKAN,,AK,99901,,42c9de468d0334e3
-131.7189154,55.3741955,4979,S PT HIGGINS RD,,KETCHIKAN,,AK,99901,,86aba5cb3b3b0649
-131.7244515,55.3743093,5035,PO BOX 636,,WARD COVE,,AK,99928,,10f4eb7b7df6f398
-131.7204111,55.3744148,,PO BOX 850,,MOSES LAKE,,WA,98837,,ae92af4f6fa944a2
-131.723882,55.3739447,5021,N TONGASS HWY,,KETCHIKAN,,AK,99901,,6671de824a30df7b
-131.723123,55.3737313,5007,N TONGASS HWY,,KETCHIKAN,,AK,99901,,3f72f3474b9e9b1f
-131.7189112,55.3733723,,MUD BAY RD,,KETCHIKAN,,AK,99901,,511d2bf65029593e
-131.7199618,55.3735201,,PO BOX 850,,MOSES LAKE,,WA,98837,,e35bbaa71934c18d
-131.7235816,55.3735009,4994,SHORELINE DR UNIT 100,,KETCHIKAN,,AK,99901,,88b38483ff0756da
-131.7212533,55.373443,4966/SIGNAL RD 4970,PO BOX 525,,WARD COVE,,AK,99928,,f2b8ba6956aa651c
-131.7227458,55.3733071,4991,PO BOX 7493,,KETCHIKAN,,AK,99901,,f1cc6cb5e6b0399f
-131.7199612,55.3731977,70,CHURCH RD,,SANDPOINT,,ID,83864,,ca59f290ba559f4d
-131.7232233,55.3730854,4988/4990/4992,SHORELINE DR,,KETCHIKAN,,AK,99901,,b00112532c209cbf
-131.7221215,55.3730131,4971,N TONGASS HWY,,KETCHIKAN,,AK,99901,,ce6a5b2e3b5f6d8d
-131.7240715,55.3731898,5000,SHORELINE DR UNIT 100,,KETCHIKAN,,AK,99901,,0628381c70d97ada
-131.7226035,55.3728049,4975/4975A,PO BOX 6164,,KETCHIKAN,,AK,99901,,dcf0b8a322db0d1b
-131.7222244,55.372487,4961,TONGASS AVE SUITE 111-229,,KETCHIKAN,,AK,99901,,1f1f4b494dab87ac
-131.7216933,55.3726485,4967,N TONGASS HWY,,KETCHIKAN,,AK,99901,,742efdb309aa5681
-131.7212396,55.3723173,4943,PO BOX 7962,,KETCHIKAN,,AK,99901,,d6fae420ee8036a4
-131.721774,55.3721724,4942,PO BOX 1384,,WARD COVE,,AK,99928,,a5feca01bccc5067
-131.7208102,55.371974,4900 BLK,PO BOX 7962,,KETCHIKAN,,AK,99901,,abb6f58e6ebbc633
-131.7212709,55.3718976,4928,SHORELINE DR,,KETCHIKAN,,AK,99901,,3c7323e2c217ab96
-131.7196728,55.3707558,4871,E MOUNTAIN VIEW RD SUITE 150,,SCOTTSDALE,,AZ,85258,,1b5c16e99802f77f
-131.7156363,55.3689564,4776,BUCEY AVE,,KETCHIKAN,,AK,99901,,af6c17d6c569b020
-131.7151827,55.368724,4766,PO BOX 6901,,KETCHIKAN,,AK,99901,,77779f35619f45a1
-131.7162275,55.3686945,4777,PO BOX 5386,,KETCHIKAN,,AK,99901,,e46bd8dbf8a24615
-131.7159651,55.3685423,4769,PO BOX 5615,,KETCHIKAN,,AK,99901,,81c330d23f7cb44b
-131.7173777,55.3685369,4761,LIZZIE LN,,KETCHIKAN,,AK,99901,,fe1e7343a20e64c8
-131.7163994,55.3684589,4770,N TONGASS AVE,,KETCHIKAN,,AK,99901,,a2fa4d3d2e5120b0
-131.7146964,55.3684906,4746,BUCEY AVE,,KETCHIKAN,,AK,99901,,a923aa1594f8c375
-131.7156183,55.3683956,4767,PO BOX 1386,,WARD COVE,,AK,99928,,d365ee696b7ec998
-131.7151598,55.3680971,4738,PO BOX 7974,,KETCHIKAN,,AK,99901,,4c23bd854ad91580
-131.7147615,55.3677327,4724A/B,PO BOX 5658,,KETCHIKAN,,AK,99901,,ad651675521bccce
-131.7155831,55.3679818,4742,PETERSON ST,,KETCHIKAN,,AK,99901,,7cc1e933d7f28ed9
-131.7140332,55.3676685,4716,BUCEY AVE,,KETCHIKAN,,AK,99901,,83d8ac24b0af953e
-131.7137434,55.367139,4700 BLK,N TONGASS HWY,,KETCHIKAN,,AK,99901,,fd3322a4d393f3a0
-131.7148929,55.3669848,4705A1&2/4705B1/4713,PO BOX 9407,,KETCHIKAN,,AK,99901,,ebb6ded553f3608e
-131.6866116,55.3645227,,CORDOVA ST SUITE 100,,ANCHORAGE,,AK,99503,,8e83e979848e5ab1
-131.6938606,55.3634564,715/717,CANYON RD,,KETCHIKAN,,AK,99901,,bf483d7f3c251967
-131.6931399,55.363199,3946,PO BOX 32296,,JUNEAU,,AK,99803,,055f9e0404f0d1ce
-131.6938593,55.3631538,709/711,TOWER RD,,KETCHIKAN,,AK,99901,,ae23b59651865656
-131.6938585,55.3629484,669,CANYON RD,,KETCHIKAN,,AK,99901,,07dba550f1731346
-131.6931174,55.3628008,638,PO BOX 9288,,KETCHIKAN,,AK,99901,,0a205e3c775b4475
-131.6938577,55.3627431,657,CANYON RD,,KETCHIKAN,,AK,99901,,bf880a39664e5e3d
-131.6898597,55.362576,3806,PO BOX 9631,,KETCHIKAN,,AK,99901,,6d8af6a5be9cec1a
-131.6926706,55.3627104,3925,PO BOX 8131,,KETCHIKAN,,AK,99901,,a0a7c3e645d58da0
-131.6884614,55.3624578,3718/3720,PO BOX 6712,,KETCHIKAN,,AK,99901,,da8cf8faf49b5140
-131.6880922,55.3624407,3708,RT 2 BOX 37,,KETCHIKAN,,AK,99901,,0b5e393bc145993e
-131.6922106,55.3626212,637,TOWER RD,,KETCHIKAN,,AK,99901,,4582f0706d660c36
-131.6900272,55.3628811,3818,FAIRVIEW AVE,,KETCHIKAN,,AK,99901,,50a385e6b415b708
-131.6895365,55.3624399,3760,FAIRVIEW AVE,,KETCHIKAN,,AK,99901,,70d19befb87a2c49
-131.6869433,55.3624668,3646/3648/3650,PO BOX 839,,WARD COVE,,AK,99928,,6ca03ccf57139736
-131.6930415,55.3625094,628,CANYON RD,,KETCHIKAN,,AK,99901,,8a3b1cbd95226cb5
-131.6938569,55.3625377,645,PO BOX 7293,,KETCHIKAN,,AK,99901,,948061e77f7bb602
-131.6915268,55.3624535,3857,FAIRVIEW AVE,,KETCHIKAN,,AK,99901,,82c3c729655aaead
-131.6888262,55.3624251,3724A/3724B/3726,FAIRVIEW AVE,,KETCHIKAN,,AK,99901,,60718c5ad5cb2f2a
-131.689184,55.3624225,3748,FAIRVIEW AVE,,KETCHIKAN,,AK,99901,,b8b751f37a5a769c
-131.6905522,55.3601846,3810,CHATHAM AVE,,KETCHIKAN,,AK,99901,,b022913f48d90f4d
-131.6942102,55.3602743,3938/3940,HILLSIDE RD,,KETCHIKAN,,AK,99901,,45d1c0e0c905485f
-131.6866341,55.3601838,824/826,BUREN RD,,KETCHIKAN,,AK,99901,,8b7dc7b3a755edc0
-131.6894153,55.3601757,722/724,MOUNTAIN ASH HTS,,KETCHIKAN,,AK,99901,,31447bcdc6f44487
-131.6815413,55.3599864,3211,TIMBERLINE CT,,KETCHIKAN,,AK,99901,,36adffaa895f6d3a
-131.6825837,55.359986,3225,TIMBERLINE CT,,KETCHIKAN,,AK,99901,,64aa2cf8404646da
-131.6940125,55.3601146,3930,HILLSIDE RD,,KETCHIKAN,,AK,99901,,4280c68d641c4ef6
-131.6961754,55.3601702,4148,PO BOX 7976,,KETCHIKAN,,AK,99901,,9556e87d2ca32314
-131.6908576,55.3599323,3766,PO BOX 9074,,KETCHIKAN,,AK,99901,,a93fea1350e8b479
-131.6542038,55.3451727,313,WATER ST,,KETCHIKAN,,AK,99901,,d60e05bb5e30f7b6
-131.6910226,55.359478,3725,BARANOF AVE,,KETCHIKAN,,AK,99901,,784e5c53f12e4de4
-131.6593327,55.3458794,1263,PO BOX 6201,,KETCHIKAN,,AK,99901,,b7cbab76a7ff7db7
-131.6594498,55.3458171,102,EDGECLIFF,,KETCHIKAN,,AK,99901,,fa723e67f8607f26
-131.675058,55.3570149,2600 ABOVE,BRAGAW ST SUITE 101,,ANCHORAGE,,AK,99508,,8b55fc44d19418d6
-131.6808803,55.3553057,815,PO BOX 7023,,KETCHIKAN,,AK,99901,,a92862aa527a15b5
-131.6738163,55.3543602,,TONGASS AVE,,KETCHIKAN,,AK,99901,,e15d790da55c23d8
-131.6708787,55.3513821,314,PO BOX 8071,,KETCHIKAN,,AK,99901,,ecc767084072fb7d
-131.7573601,55.4916656,16000 BLK,PO BOX 8162,,KETCHIKAN,,AK,99901,,5d733b9770af4438
-131.7656441,55.4878608,16000 BLK,FIRST AVE SUITE 210,,KETCHIKAN,,AK,99901,,70b83756ff093d11
-131.7515904,55.4105294,,PO BOX 678,,WARD COVE,,AK,99928,,8cf45ae037388911
-131.727782,55.4102695,7300 BLK,W 7TH AVE SUITE 1050A,,ANCHORAGE,,AK,99501,,df2160b401a09dec
-131.7521361,55.4105044,,PO BOX 5513,,KETCHIKAN,,AK,99901,,625f86258091109b
-131.6892474,55.3289729,,PO BOX 7575,,KETCHIKAN,,AK,99901,,7d9214c1d5574d0e
